Train acc: (97.4333, 97.3267), Val acc: (94.2387, 93.8058), Test acc: (95.4577, 95.1434)
Epoch 34, training Time(s): 0.0185, estimated train loss 0.3733, acc 96.0986, 95.9038
evaluation Time: 0.0273, Train loss: 0.3309, Val loss: 0.3425, Test loss: 0.3627
Train acc: (97.4333, 97.3339), Val acc: (94.2387, 93.8058), Test acc: (95.3873, 95.0749)
Epoch 35, training Time(s): 0.0224, estimated train loss 0.3711, acc 96.4066, 96.2328
evaluation Time: 0.0320, Train loss: 0.3291, Val loss: 0.3431, Test loss: 0.3627
Train acc: (97.5359, 97.4410), Val acc: (94.6502, 94.1873), Test acc: (95.3169, 94.9937)
Epoch 36, training Time(s): 0.0240, estimated train loss 0.3704, acc 96.5092, 96.4062
evaluation Time: 0.0324, Train loss: 0.3274, Val loss: 0.3438, Test loss: 0.3628
Train acc: (97.6386, 97.5515), Val acc: (94.6502, 94.1873), Test acc: (95.2817, 94.9569)
Epoch 37, training Time(s): 0.0299, estimated train loss 0.3678, acc 96.6119, 96.5308
evaluation Time: 0.0390, Train loss: 0.3258, Val loss: 0.3444, Test loss: 0.3629
Train acc: (97.6386, 97.5515), Val acc: (94.6502, 94.1873), Test acc: (95.2465, 94.9145)
Epoch 38, training Time(s): 0.0231, estimated train loss 0.3714, acc 95.8932, 95.7167
evaluation Time: 0.0337, Train loss: 0.3243, Val loss: 0.3449, Test loss: 0.3632
Train acc: (97.7413, 97.6617), Val acc: (94.6502, 94.1873), Test acc: (95.2817, 94.9514)
Epoch 39, training Time(s): 0.0232, estimated train loss 0.3654, acc 97.0226, 96.9101
evaluation Time: 0.0297, Train loss: 0.3230, Val loss: 0.3455, Test loss: 0.3634
Train acc: (97.9466, 97.8839), Val acc: (94.6502, 94.1873), Test acc: (95.3169, 94.9893)
Epoch 40, training Time(s): 0.0197, estimated train loss 0.3701, acc 96.9199, 96.7893
evaluation Time: 0.0419, Train loss: 0.3216, Val loss: 0.3460, Test loss: 0.3636
Train acc: (98.1520, 98.1190), Val acc: (94.6502, 94.1873), Test acc: (95.3873, 95.0470)
	Current best at epoch 30 with Val loss 0.3415 (94.2387, 93.8058), Test loss 0.3641 (95.3521, 95.0381)Epoch 41, training Time(s): 0.0285, estimated train loss 0.3637, acc 97.0226, 96.9028
evaluation Time: 0.0286, Train loss: 0.3201, Val loss: 0.3465, Test loss: 0.3638
Train acc: (98.0493, 98.0172), Val acc: (94.2387, 93.7479), Test acc: (95.2465, 94.8875)
Epoch 42, training Time(s): 0.0200, estimated train loss 0.3594, acc 96.8172, 96.7225
evaluation Time: 0.0317, Train loss: 0.3186, Val loss: 0.3471, Test loss: 0.3639
Train acc: (98.0493, 98.0172), Val acc: (94.2387, 93.7479), Test acc: (95.2817, 94.9285)
Epoch 43, training Time(s): 0.0214, estimated train loss 0.3563, acc 97.5359, 97.4449
evaluation Time: 0.0361, Train loss: 0.3172, Val loss: 0.3476, Test loss: 0.3641
Train acc: (98.0493, 98.0172), Val acc: (94.2387, 93.7479), Test acc: (95.2817, 94.9285)
Epoch 44, training Time(s): 0.0235, estimated train loss 0.3595, acc 97.4333, 97.3181
evaluation Time: 0.0273, Train loss: 0.3158, Val loss: 0.3483, Test loss: 0.3643
Train acc: (98.1520, 98.1325), Val acc: (94.2387, 93.7479), Test acc: (95.2817, 94.9229)
Epoch 45, training Time(s): 0.0249, estimated train loss 0.3525, acc 97.3306, 97.3003
evaluation Time: 0.0412, Train loss: 0.3143, Val loss: 0.3490, Test loss: 0.3645
Train acc: (98.3573, 98.3406), Val acc: (94.2387, 93.7479), Test acc: (95.3169, 94.9638)
Epoch 46, training Time(s): 0.0236, estimated train loss 0.3578, acc 97.7413, 97.6720
evaluation Time: 0.0291, Train loss: 0.3128, Val loss: 0.3496, Test loss: 0.3647
Train acc: (98.4600, 98.4571), Val acc: (94.2387, 93.7479), Test acc: (95.2817, 94.9199)
Epoch 47, training Time(s): 0.0240, estimated train loss 0.3549, acc 97.1253, 97.0570
evaluation Time: 0.0348, Train loss: 0.3114, Val loss: 0.3502, Test loss: 0.3649
Train acc: (98.4600, 98.4571), Val acc: (94.2387, 93.7479), Test acc: (95.2817, 94.9199)
Epoch 48, training Time(s): 0.0201, estimated train loss 0.3492, acc 98.2546, 98.2456
evaluation Time: 0.0321, Train loss: 0.3100, Val loss: 0.3508, Test loss: 0.3652
Train acc: (98.5626, 98.5734), Val acc: (94.2387, 93.7479), Test acc: (95.2465, 94.8876)
Epoch 49, training Time(s): 0.0266, estimated train loss 0.3530, acc 97.8439, 97.8016
evaluation Time: 0.0297, Train loss: 0.3087, Val loss: 0.3513, Test loss: 0.3654
Train acc: (98.5626, 98.5734), Val acc: (94.2387, 93.7479), Test acc: (95.0704, 94.7017)
Epoch 50, training Time(s): 0.0238, estimated train loss 0.3520, acc 97.9466, 97.9270
evaluation Time: 0.0379, Train loss: 0.3074, Val loss: 0.3516, Test loss: 0.3656
Train acc: (98.6653, 98.6686), Val acc: (94.6502, 94.1687), Test acc: (95.0704, 94.7017)
